year,pick,team,name,college,yrs,gms,min,pts,trb,ast,fg%,3p%,ft%,mpg,ppg,rpg,apg,ws,ws/48,bpm,vorp,link,at_col,mvps,roy,dpoys,smoys,mips,fmvps,1st_team,2nd_team,3rd_team,all_nba,all_star,franchise,active
1979,179,DEN,Emmett Lewis,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/lewisem01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1979,180,PHI,Coby Leavitt,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/leavico01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1979,181,KCK,Gary Wilson,Southern Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/wilsoga01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1979,182,SAS,Eddie McLeod,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/mcleoed01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1979,183,PHO,Hosea Champine,Robert Morris University (PA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/champho01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1979,184,WSB,Gary Ray Hooker,Murray State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hookera01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1979,185,UTA,Paul Dawkins,Northern Illinois,1,57,776,316,125,77,0.47,0.2,0.688,13.6,5.5,2.2,1.4,-0.1,-0.009,-4.2,-0.4,/players/d/dawkipa01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1979,186,BOS,Alton Byrd,Columbia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/byrdal01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1979,187,DET,Willie Polk,Grand Canyon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/p/polkwi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1979,188,CLE,Terry Peavy,Point Park University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/p/peavyte01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1979,189,NYK,Gordon Thomas,St. John's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/t/thomago01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1979,190,CHI,Marvin Thomas,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/t/thomsma01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1979,191,NJN,Eric Fleisher,Tulane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/f/fleiser01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1979,192,GSW,Kevin Heenan,Cal State Fullerton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/heenake01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1979,193,MIL,Chris Fahrbach,University of North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/f/fahrbch01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1979,194,SDC,Greg Hunter,Loyola Marymount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/huntegr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1979,195,POR,Kelvin Small,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/smallke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1979,196,ATL,Chad Nelson,Drake University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/n/nelsoch01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1979,197,CHI,Cortez Collins,Southern Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/collico01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1979,198,PHI,Keith McCord,UAB,1,2,9,4,2,1,0.5,0,0,4.5,2,1,0.5,0,-0.136,-4.6,0,/players/m/mccorke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1979,199,SAS,Glenn Fine,Harvard University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/f/finegl01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1979,200,KCK,Russell Saunders,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/saundru01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1979,201,PHO,Korky Nelson,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/n/nelsoko01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1979,202,WSB,Steve Martin,Georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/martist01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1980,1,GSW,Joe Barry Carroll,Purdue,10,705,22838,12455,5404,1264,0.474,0,0.747,32.4,17.7,7.7,1.8,35.6,0.075,-0.6,8.2,/players/c/carrojo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,1,GSW,FALSE
1980,2,UTA,Darrell Griffith,Louisville,10,765,21403,12391,2519,1627,0.463,0.332,0.707,28,16.2,3.3,2.1,22,0.049,-1.4,3.4,/players/g/griffda01.html,TRUE,0,TRUE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1980,3,BOS,Kevin McHale,Minnesota,13,971,30118,17335,7122,1670,0.554,0.261,0.798,31,17.9,7.3,1.7,113,0.18,2.5,34.3,/players/m/mchalke01.html,TRUE,0,FALSE,0,2,0,0,1,0,0,1,7,BOS,FALSE
1980,4,CHI,Kelvin Ransey,Ohio State,6,474,11586,5380,901,2480,0.454,0.132,0.782,24.4,11.4,1.9,5.2,17.9,0.074,-0.9,3.3,/players/r/ranseke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1980,5,DEN,James Ray,Jacksonville University,3,103,843,334,228,76,0.428,0.333,0.629,8.2,3.2,2.2,0.7,-0.3,-0.017,-4.5,-0.6,/players/r/rayja01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,6,NJN,Mike O'Koren,UNC,8,407,8810,3355,1391,856,0.49,0.271,0.651,21.6,8.2,3.4,2.1,14.6,0.08,-0.6,3.1,/players/o/okoremi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1980,7,NJN,Mike Gminski,Duke,14,938,24058,10953,6480,1203,0.465,0.122,0.843,25.6,11.7,6.9,1.3,55.9,0.111,0.1,12.9,/players/g/gminsmi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1980,8,PHI,Andrew Toney,Louisiana,8,468,12608,7458,1009,1965,0.5,0.342,0.797,26.9,15.9,2.2,4.2,26.9,0.103,-0.6,4.4,/players/t/toneyan01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,2,PHI,FALSE
1980,9,SDC,Michael Brooks,La Salle,6,319,9372,4086,2001,818,0.486,0.152,0.714,29.4,12.8,6.3,2.6,16.5,0.085,-0.1,4.6,/players/b/brookmi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1980,10,POR,Ronnie Lester,Iowa,6,250,4959,1816,473,1003,0.469,0.227,0.788,19.8,7.3,1.9,4,6.3,0.061,-1.3,0.9,/players/l/lestero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1980,11,DAL,Kiki Vandeweghe,UCLA,13,810,24521,15980,2785,1668,0.525,0.368,0.872,30.3,19.7,3.4,2.1,75.6,0.148,0.9,17.7,/players/v/vandeki01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,2,DAL,FALSE
1980,12,NYK,Mike Woodson,Indiana,11,786,20021,10981,1838,1822,0.466,0.271,0.813,25.5,14,2.3,2.3,34.6,0.083,-0.3,8.5,/players/w/woodsmi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1980,13,GSW,Rickey Brown,Mississippi State,5,340,4487,1482,1200,119,0.464,0,0.667,13.2,4.4,3.5,0.4,4.7,0.051,-4.4,-2.8,/players/b/brownri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1980,14,WSB,Wes Matthews,Wisconsin,9,465,9305,3654,626,1955,0.478,0.225,0.788,20,7.9,1.3,4.2,11,0.057,-1.3,1.8,/players/m/matthwe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1980,15,SAS,Reggie Johnson,Tennessee,4,305,5979,2564,1238,262,0.505,0.143,0.716,19.6,8.4,4.1,0.9,11,0.088,-2.4,-0.5,/players/j/johnsre01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1980,16,KCK,Hawkeye Whitney,NC State,2,70,1048,404,146,87,0.462,0.286,0.75,15,5.8,2.1,1.2,1.3,0.062,-1.6,0.1,/players/w/whitnha02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1980,17,DET,Larry Drew,Missouri,10,714,18370,8110,1265,3702,0.467,0.291,0.798,25.7,11.4,1.8,5.2,24.4,0.064,-0.9,5,/players/d/drewla01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1980,18,ATL,Don Collins,Washington State,6,303,6134,2983,837,546,0.485,0.069,0.749,20.2,9.8,2.8,1.8,10.5,0.082,0.2,3.5,/players/c/collido02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1980,19,UTA,John Duren,Georgetown,3,201,2947,712,226,411,0.435,0.12,0.75,14.7,3.5,1.1,2,-0.8,-0.014,-5.4,-2.5,/players/d/durenjo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1980,20,SEA,Bill Hanzlik,Notre Dame,10,748,15534,5414,2058,2058,0.434,0.213,0.781,20.8,7.2,2.8,2.8,24.7,0.076,-1.4,2.2,/players/h/hanzlbi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1980,21,PHI,Monti Davis,Tennessee State,1,2,10,3,4,0,0.2,0,0.2,5,1.5,2,0,-0.1,-0.311,-5.1,0,/players/d/davismo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1980,22,CLE,Chad Kinch,UNC Charlotte,1,41,353,118,33,45,0.369,0,0.778,8.6,2.9,0.8,1.1,-0.5,-0.071,-4.8,-0.3,/players/k/kinchch01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1980,23,DEN,Carl Nicks,Indiana State University,3,156,2579,1067,297,249,0.462,0,0.57,16.5,6.8,1.9,1.6,-0.4,-0.007,-4.5,-1.6,/players/n/nicksca01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,24,GSW,Larry Smith,Alcorn State,13,883,22879,5904,8125,941,0.531,0,0.531,25.9,6.7,9.2,1.1,46,0.096,-1.6,2.4,/players/s/smithla01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1980,25,GSW,Jeff Ruland,Iona College,8,332,11088,5763,3378,1002,0.564,0.158,0.718,33.4,17.4,10.2,3,34.3,0.149,2.1,11.5,/players/r/rulanje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,2,GSW,FALSE
1980,26,CHI,Sam Worthen,Marquette,2,69,967,239,116,118,0.492,0,0.75,14,3.5,1.7,1.7,0.7,0.032,-2,0,/players/w/worthsa01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1980,27,HOU,John Stroud,Ole Miss,1,9,88,25,13,9,0.324,0,0.75,9.8,2.8,1.4,1,-0.1,-0.036,-4.6,-0.1,/players/s/stroujo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1980,28,ATL,Craig Shelton,Georgetown,2,59,607,240,141,27,0.453,0,0.6,10.3,4.1,2.4,0.5,0,-0.001,-6.4,-0.7,/players/s/sheltcr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1980,29,IND,Louis Orr,Syracuse,8,569,13353,5545,2117,853,0.468,0.083,0.787,23.5,9.7,3.7,1.5,25.7,0.093,-0.4,5.5,/players/o/orrlo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1980,30,IND,Kenny Natt,Louisiana-Monroe,3,49,388,150,40,41,0.417,0.2,0.621,7.9,3.1,0.8,0.8,-0.2,-0.026,-5.6,-0.5,/players/n/nattke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1980,31,LAL,Wayne Robinson,Virginia Tech,1,81,1592,643,294,112,0.46,0,0.729,19.7,7.9,3.6,1.4,1.7,0.052,-2.7,-0.3,/players/r/robinwa01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1980,32,POR,David Lawrence,McNeese State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/lawreda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1980,33,POR,Bruce Collins,Weber State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/collibr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1980,34,DAL,Roosevelt Bouie,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/bouiero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1980,35,WSB,Rick Mahorn,Hampton,18,1117,25779,7763,6957,1082,0.493,0.132,0.704,23.1,6.9,6.2,1,51.7,0.096,-1.3,4.5,/players/m/mahorri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1980,36,NYK,DeWayne Scales,LSU,3,49,521,224,140,10,0.417,0.167,0.628,10.6,4.6,2.9,0.2,0.2,0.017,-5.5,-0.5,/players/s/scalede01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1980,37,LAL,Butch Carter,Indiana,6,361,6814,3137,546,683,0.475,0.307,0.788,18.9,8.7,1.5,1.9,8.5,0.06,-2,0.1,/players/c/cartebu01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1980,38,HOU,Terry Stotts,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/stottte01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1980,39,SAS,Michael Wiley,Cal State Long Beach,2,94,1284,692,246,63,0.561,0,0.709,13.7,7.4,2.6,0.7,2.9,0.107,-0.2,0.6,/players/w/wileymi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1980,40,IND,Dick Miller,Toledo,1,8,53,8,7,5,0.444,0,0,6.6,1,0.9,0.6,-0.1,-0.102,-4.3,-0.1,/players/m/milledi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1980,41,DEN,Jawann Oldham,Seattle University,10,329,5241,1455,1353,162,0.479,0,0.607,15.9,4.4,4.1,0.5,4.3,0.039,-2.4,-0.6,/players/o/oldhaja01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,42,PHO,Kimberly Belton,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/beltoki01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1980,43,HOU,Billy Williams,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/willibi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1980,44,PHI,Clyde Austin,NC State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/a/austicl01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1980,45,DET,Brad Branson,SMU,2,72,856,391,206,52,0.422,0,0.725,11.9,5.4,2.9,0.7,0.9,0.053,-2.1,0,/players/b/bransbr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1980,46,BOS,Arnette Hallman,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hallmar01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1980,47,DEN,Kurt Nimphius,Arizona State,8,564,11441,3602,2474,681,0.487,0.1,0.668,20.3,6.4,4.4,1.2,17.5,0.074,-1.6,1.3,/players/n/nimphku01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,48,DEN,Eddie Lee,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/leeed01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,49,GSW,John Virgil,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/v/virgijo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1980,50,CHI,James Wilkes,UCLA,3,114,1531,547,274,104,0.463,0,0.723,13.4,4.8,2.4,0.9,2,0.063,-2,0,/players/w/wilkeja02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1980,51,DEN,Ronnie Valentine,Old Dominion,1,24,123,84,30,7,0.378,0.5,0.474,5.1,3.5,1.3,0.3,-0.3,-0.128,-7.2,-0.2,/players/v/valenro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,52,NJN,Lowes Moore,West Virginia,3,112,2118,752,227,316,0.442,0.2,0.75,18.9,6.7,2,2.8,1.5,0.035,-2.7,-0.3,/players/m/moorelo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1980,53,CLE,Stuart House,Washington State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/housest01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1980,54,BOS,Ron Perry,Holy Cross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/p/perryro03.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1980,55,CLE,Wayne Abrams,Southern Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/a/abramwa01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1980,56,POR,Mike Harper,North Park University,2,123,1894,613,432,71,0.474,0,0.559,15.4,5,3.5,0.6,2.4,0.062,-2.4,-0.2,/players/h/harpemi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1980,57,DAL,Dave Britton,Texas A&M,1,2,9,4,2,3,0.667,0,0,4.5,2,1,1.5,0,0.093,-4,0,/players/b/brittda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1980,58,NYK,Kurt Rambis,Santa Clara,14,880,16299,4603,4961,931,0.534,0,0.689,18.5,5.2,5.6,1.1,38.3,0.113,0,8.1,/players/r/rambiku01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1980,59,PHO,John Campbell,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/campbjo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1980,60,SAS,LaVon Mercer,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/mercela01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1980,61,SAS,Rich Yonakor,UNC,1,10,70,33,27,3,0.538,0,0.714,7,3.3,2.7,0.3,0.3,0.201,-1.8,0.1,/players/y/yonakri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1980,62,KCK,Tony Murphy,Southern University and A&M College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/murphto02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1980,63,MIL,Al Beal,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/bealal01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1980,64,DET,Jonathan Moore,Furman University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/moorejo03.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1980,65,PHO,Doug True,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/t/truedo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1980,66,SEA,Carl Bailey,Tuskegee University,1,1,7,2,0,0,1,0,0,7,2,0,0,0,-0.268,-5.1,0,/players/b/baileca01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1980,67,PHI,Reggie Gaines,Winston-Salem State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/gainere02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1980,68,CLE,Ron Jones,Illinois State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/jonesro04.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1980,69,BOS,Don Newman,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/n/newmado01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1980,70,DET,Darwin Cook,University of Portland,8,612,14156,5820,1308,2248,0.453,0.196,0.764,23.1,9.5,2.1,3.7,22.9,0.078,0.6,9.4,/players/c/cookda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1980,71,GSW,Robert Scott,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/scottro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1980,72,UTA,Alan Taylor,BYU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/t/tayloal01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1980,73,DEN,Sammie Ellis,Pitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/e/ellissa01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1980,74,CHI,Ron Charles,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/charlro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1980,75,NJN,Rory Sparrow,Villanova,12,836,22550,7557,1755,4192,0.466,0.26,0.797,27,9,2.1,5,28.3,0.06,-1.5,3,/players/s/sparrro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1980,76,SDC,Ed Odom,Oklahoma State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/o/odomed01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1980,77,CLE,Murray Brown,Florida State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/brownmu01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1980,78,IND,Rich Branning,Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/brannri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1980,79,POR,Kelvin Henderson,Saint Louis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hendeke02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1980,80,DAL,David Johnson,Weber State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/johnsda05.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1980,81,WSB,Francois Wise,Cal State Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/wisefr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1980,82,NYK,Joe Chrnelich,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/chmeljo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1980,83,SAS,Calvin Roberts,Cal State Fullerton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/r/roberca01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1980,84,HOU,Dean Hunger,Utah State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hungede01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1980,85,PHI,Billy Bryant,Western Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/bryanbi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1980,86,MIL,Jeff Wolf,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/wolfje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1980,87,LAL,Tony Jackson,Florida State,1,2,14,2,2,2,0.333,0,0,7,1,1,1,0,0.124,-3.6,0,/players/j/jacksto02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1980,88,PHO,Leroy Stampley,Loyola Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/stample01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1980,89,SEA,Gary Ray Hooker,Murray State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hookera01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1980,90,PHI,Harold Hubbard,Savannah State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hubbaha01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1980,91,LAL,Ron Baxter,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/baxtero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1980,92,BOS,Kevin Hamilton,Iona College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hamilke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
